f1,f2,f3,f4,f5,label
0.2646638198840308,0.4223271961154501,0.0571136326666603,0.17010756360112,0.2389704887403497,0
0.2735559400704634,0.3091303701489304,0.4481012065146654,0.23516494380352,0.5625399769194595,0
0.6684317822478569,0.3198322593071269,0.8697253451962051,0.2145976332451761,0.9982520852971823,1
0.4304761999704561,0.6727071689315075,0.264410944582802,0.7631490850505712,0.5444250983895411,0
0.8899887000457543,0.36643704034459,0.3940235927186651,0.169825943981427,0.9833467865025812,1
0.9351735070494746,0.4209945827493915,0.18956124446265,0.5677340123509403,0.261026390416839,0
0.7273724335816086,0.6410696128015478,0.2997144344783259,0.1465700084470189,0.0177096692901305,0
0.1623118208556015,0.8526405972298143,0.1880934247440701,0.0044896994073753,0.6266049465197885,0
0.1011020775805813,0.2946190184988877,0.8523030667642622,0.2081224243230212,0.2921523541427091,0
0.4370667667851471,0.9466646383005842,0.1132598025771067,0.531910225669277,0.5128135947072091,0
0.5441434116617994,0.3256935790231723,0.0754833635236371,0.2351902151751072,0.4651950145569382,1
0.2801964210964561,0.200388372168451,0.4178456449491674,0.906770066558677,0.7959690326274254,1
0.4854682130461712,0.7127903751735093,0.91058248800201,0.6733395172993627,0.4248422216577576,0
0.4721567182827486,0.5977675025798987,0.1709124208722423,0.6947983429155943,0.6285441479339778,0
0.2868414419140968,0.9601029601923428,0.7349593339763689,0.3149532821476908,0.5277406934726632,1
0.1394653755646023,0.171185671122091,0.9471435158265834,0.9970545006291398,0.6502565220389649,0
0.1027157333993797,0.8253040802287563,0.9944600324101548,0.8640354852236253,0.039873520287427,0
0.5187803502436095,0.5643202518789673,0.574966825727402,0.1047146321493288,0.0792580120665454,1
0.576980041536941,0.2941911701683184,0.1435049122575744,0.2410500835881632,0.2213929739734019,1
0.763518701999663,0.9615361120870084,0.6498218366004533,0.2970839235246297,0.0053392437466978,1
0.0544167080339091,0.4648293529173563,0.5027322960911134,0.5190338493579489,0.6973521108720979,1
0.4093631587528061,0.1460590257081604,0.2777736284505454,0.7716073592403038,0.0994230113932755,0
0.8465628759583402,0.218549674267063,0.0230589456737653,0.1309621489770551,0.6921109508854716,1
0.6410666017040807,0.0711796408238261,0.0072542354367134,0.0358954942350946,0.1447502720016871,0
0.9481171744084104,0.2849106249389144,0.2327174651454907,0.3948919987483191,0.4867036859268461,0
0.7670988464353885,0.4881941897783507,0.9692182715749352,0.7265109516759914,0.9514092462406372,1
0.5485329644679712,0.2700453282052185,0.2257082638924012,0.3988440779471469,0.9311153484890788,0
0.962198314055436,0.691892260474985,0.0511031221663033,0.3986096318513314,0.1792550142301517,1
0.9518400029761626,0.6791331167845612,0.8265890069684617,0.9663732513188518,0.1151645851144128,1
0.7657699719059233,0.6172966788415857,0.6877027767373439,0.238691917806411,0.585392252282626,1
0.2515119489439443,0.0419393631234156,0.780875503505167,0.8229563320285888,0.0872229531706374,1
0.3707710045866316,0.538832310032365,0.0595641655659735,0.9683564674764638,0.5354282749077978,0
0.648584692344886,0.7311577450623682,0.2560833539655405,0.7980514837645192,0.8908739999530041,1
0.5277154204524003,0.397691216775226,0.0219238686128837,0.7832897010889759,0.9286669920927156,0
0.4763547059144932,0.3915459565717224,0.8844892878698354,0.6127446347277823,0.2592786327938751,1
0.5533007630273009,0.5882231021749549,0.7427328938216093,0.7619274124559331,0.976339088196075,1
0.961893533603886,0.4181468398278748,0.0440940048003769,0.5081468441434177,0.2796264216547905,0
0.5757356905840219,0.8315087007153046,0.6254277407504056,0.3690254067888433,0.2016629932790576,1
0.8353685030586226,0.9856991365544264,0.4125975844519607,0.6844485411646248,0.5480270462783903,1
0.8705743871445163,0.7139063105286002,0.7644329112146944,0.5977528033364562,0.7805430768396243,1
0.530700557507369,0.5531093393743297,0.5041164983926312,0.6132857904511821,0.713284882122138,1
0.8971936810419952,0.7866694546645441,0.3546322187903374,0.2738661114216583,0.0008260245395625,0
0.6800787600171959,0.3583372341821726,0.9170286299728626,0.4292500594600802,0.7441355067387866,1
0.0206230639453098,0.9522441691603524,0.9847863748970062,0.923852357990122,0.281976028511315,1
0.6232143051850817,0.2947298972547154,0.0904256914979028,0.466826256154517,0.4892031046454711,0
0.0990701179627532,0.5771747722143958,0.9912062618217456,0.918774918756504,0.7632755790635923,1
0.2844298204233912,0.7802223340790043,0.0770101308629076,0.865101484464475,0.3052890437761149,0
0.5577032386829907,0.197540162024236,0.0063154172685812,0.714914345715406,0.0511010052209019,0
0.3221968085853025,0.7444765973945425,0.9294272968613908,0.9314407546496551,0.8087341918390113,1
0.5964840542371651,0.8795136185767979,0.3864846013413565,0.6677866668855693,0.1602719076806952,1
0.7791658145310284,0.6582058652222418,0.6301081363297528,0.6683074936074617,0.7201869992785173,1
0.0381378999323483,0.741554441787675,0.2014903487777543,0.5165788284039522,0.6592465342978902,0
0.4439556884893836,0.5934879090620788,0.1721613298025947,0.6206388975508893,0.2237963828419057,0
0.0445112851246686,0.9543325885205534,0.1758264279382353,0.3497344375848517,0.8334902768635313,0
0.949044825709408,0.0465811326335423,0.4434050348437559,0.6347105278134293,0.1892106787002057,1
0.719007133801304,0.7980933151653606,0.7917541908631647,0.3845713242363606,0.3162270178204417,1
0.031108439835525,0.5333457962653465,0.8227261486577514,0.7948445716447291,0.3345981302705704,0
0.3934976548634699,0.5477956861421461,0.3888188436875968,0.2541661925765522,0.9381547551972262,1
0.9374005505973528,0.3851861232733388,0.1761627740482173,0.5094679506392362,0.6554825235613504,0
0.4572079389742626,0.4179934530877477,0.5945976790712613,0.0034371527250348,0.0899034247125971,0
0.5166943878333874,0.1571715094494048,0.0175076016900908,0.9207732190067044,0.9432229259456778,0
0.9750268479256994,0.7596837751923728,0.192320671845864,0.3663224813931263,0.5253994004341696,1
0.234611409421791,0.2488230322713117,0.5482880467689285,0.8805570330122225,0.8888381363015282,0
0.1184497177660693,0.0751949949943771,0.9820091189443568,0.1551283648803958,0.0806512287363111,1
0.7895765822354412,0.165391475995805,0.940831115636726,0.7086908766564141,0.3901043737097379,1
0.3040130575302959,0.9406765871858096,0.3534876607397029,0.0447750782022005,0.0295136814569885,0
0.2358700371236813,0.6395357626283588,0.7143470520417614,0.5654043240232705,0.5586915986388905,0
0.7271893368273665,0.2482356596098232,0.3557341974467973,0.6652916259101992,0.3875799847690461,0
0.0607655966765685,0.0743363738550328,0.7570579179658723,0.641906147817857,0.6709406977934566,0
0.1576463466234771,0.9141167200749836,0.4680708227948911,0.497359674451172,0.9808461305419788,0
0.3947026779847232,0.3477867847120021,0.4101123080688388,0.8179044668084414,0.2376659738017164,1
0.0352411076230467,0.5648144388798119,0.2480228133138333,0.3877224298941992,0.099877769087977,0
0.3978669701542033,0.0145509343454927,0.8181051180030813,0.1335997330114154,0.496610131207051,0
0.736439292631818,0.5053117830519168,0.3215999426559962,0.5046676414451642,0.5363342163266897,0
0.2808646520082195,0.0082329381459649,0.6201845478520589,0.2865127698922595,0.504920696175453,0
0.9000855035388641,0.7499661757562285,0.3797826733741686,0.0231517702994058,0.3482856120980371,1
0.7789801723484874,0.4328423072661701,0.8993308452473142,0.5425682690728141,0.7986634550007394,1
0.816558538589343,0.2875107130437753,0.5238553325213642,0.8813440959255995,0.0521222405887111,1
0.9503439114501804,0.8701242553126194,0.8929436362072241,0.9213782508765536,0.6192481912112313,1
0.4474258573932973,0.9187472012685896,0.5702373850486003,0.1516895711372801,0.1997940390348892,0
0.4553230662932899,0.2363850555163645,0.8120398216419825,0.2761005501743269,0.9483398805304922,1
0.7803085548792095,0.2188740269851886,0.3659869169222227,0.7168125003744586,0.0596001800383834,1
0.9529693323721004,0.4581508728730807,0.354516922558255,0.6783891455419033,0.6474190910441606,0
0.4265239347341787,0.9558350193310232,0.3704329209267218,0.6753162608313591,0.6559714133098639,1
0.5671268034194716,0.7437733946077444,0.8406394813420159,0.5648247824307241,0.5131314905382971,1
0.0123523965970152,0.8019962198178062,0.1185427839605465,0.8328886356327696,0.407329949789969,0
0.1353299626667912,0.5913349682151536,0.2908950532151045,0.9904728259914052,0.7542309234319369,0
0.7706598579986744,0.2277576694629322,0.1685212494288067,0.5749152481268904,0.1197981212532982,0
0.8149555432662676,0.5929871684863998,0.7900459121191394,0.9526813835956126,0.912221061106864,1
0.0038170609855724,0.3183943028981146,0.4782252471520609,0.6656850173068334,0.1584844147398681,0
0.0244585445508791,0.2341588247678343,0.0833230740101482,0.2540003047920144,0.4744499766631459,0
0.7394138818200962,0.667605601639482,0.5005164756869197,0.382123971767575,0.8773158438041037,1
0.466934326208167,0.5512572865219768,0.8226361446924125,0.2888969105901242,0.956780463633453,1
0.5123018162200496,0.9883809046892036,0.7906035072872503,0.1348460116983691,0.1265883435363541,1
0.8003731714523935,0.3652521788858427,0.549000607678376,0.8857491131486623,0.8205123671199711,0
0.3906634077636082,0.1693440745064933,0.8732534052930583,0.6493753741103091,0.7339520513183094,1
0.4984185382238324,0.2450371881035503,0.9233723261203634,0.8628698578074111,0.270935725457346,1
0.7472507402068068,0.136818261633995,0.0865228506662145,0.8121323248535778,0.829410069538976,0
0.2730752627175029,0.6308627328116908,0.1723680684106207,0.1685832372036781,0.1327198306762061,0
0.1175308277192476,0.2057240848636337,0.8444951939424089,0.7439570994222875,0.2689957239293818,0
0.0974911336650479,0.8107494186047549,0.5855378374402597,0.589361040247155,0.1669553525286436,0
0.2703565812355515,0.3360385301705797,0.6375188848124146,0.1554657542103344,0.2875645507901344,0
0.4354187792173744,0.1411613527372497,0.4323992517353974,0.3444530680007805,0.5046090381871456,1
0.2216921733752429,0.0229153556411242,0.9418278411449604,0.4465897738936686,0.8075824532464203,1
0.7182378932002886,0.4016666095432888,0.4623963475980183,0.4822166712464439,0.0418130052720944,0
0.8482682749370021,0.9586155933582045,0.4100020866726268,0.0604045234304457,0.5573470965635243,1
0.710676376381873,0.7924852281124527,0.9475121742942813,0.3310941088446417,0.8651070784340013,1
0.1549505552491781,0.85342073072112,0.472038431848936,0.8469107543549766,0.2021984241398082,0
0.9567828902540766,0.8626084388805791,0.3230808843901817,0.7398336688798289,0.4407110453352828,1
0.0661192652370806,0.3380751599426033,0.4811350218337834,0.6126742333465853,0.574027340748731,0
0.1598461682109795,0.677247942894183,0.8642466697858842,0.2309712040250147,0.8537620701330584,1
0.7326268986723867,0.8555578147390676,0.39813052751252,0.6833219521046707,0.1126386413237834,0
0.4162400675550499,0.7132976205311083,0.3534149344663472,0.5624931776304702,0.2775767363440311,0
0.1324436012130081,0.5408108895031265,0.7182129749023446,0.8242119869057608,0.7565321020715471,1
0.1579538951750618,0.7966888869207398,0.1984000238934421,0.5361595634135294,0.3942298724128105,0
0.3100115975156792,0.0526007610456569,0.4454916738471206,0.8664071340160339,0.989602479009472,0
0.2799543038581789,0.1205293631151412,0.9391827156266714,0.7572483325103572,0.9911072021699964,1
0.1913992182394814,0.3654569988301555,0.2429891621340375,0.623055258546845,0.217856547950112,1
0.276466262294445,0.2254074275564022,0.7433667723796341,0.8765707403115371,0.878461594451648,1
0.9089675731706686,0.2143567364365441,0.1665368993438465,0.6779631449327554,0.3738510587568179,0
0.178931577550461,0.9757059353797468,0.2889624075434466,0.4345309710830515,0.777017905728991,0
0.6610974141464752,0.9753993866482064,0.0534587846788003,0.7993362363983554,0.3336994980480818,0
0.1203852288498753,0.356152512856801,0.2805992594153049,0.3070408895895812,0.4904867246938087,0
0.7110115789358101,0.4934500134329425,0.869746787285187,0.8086535201493525,0.1450501060231753,1
0.9965275888256794,0.0470148500084741,0.719353533783367,0.0175873438339628,0.752149281832923,0
0.4741998086682961,0.3896632048061247,0.1775418357543844,0.853960582549744,0.8245139310607097,1
0.2557193381235479,0.5879241587638684,0.8415241063781395,0.0154975839189914,0.8968255753015969,1
0.4588262770001292,0.1455426892721467,0.5219502515646328,0.2210245018910799,0.9465640103646912,0
0.5146536616445887,0.7231057361322841,0.105417435179318,0.8490559121459251,0.1053856168332666,0
0.2447161841268826,0.9126682711650732,0.3471993246973589,0.4577141733567761,0.6980073669268527,0
0.1691705857348012,0.6528783350034717,0.8812566616817709,0.444917913837341,0.8259558822852096,1
0.6053389755487494,0.5398790683670714,0.6162032712128872,0.239217947373013,0.5664454361074045,1
0.1999343374510565,0.8381009442066591,0.8011169746962089,0.7450364744352322,0.6403998041632643,1
0.3309627061508442,0.4440403593954835,0.1616722676854095,0.9418324663957548,0.7400217023690127,1
0.2743818533919755,0.3628416087480836,0.1613520658834373,0.7932322474140255,0.5273281863815724,0
0.4121753066473604,0.6370319187897625,0.8543265577253673,0.4414983434163276,0.4880846223272904,1
0.1356867662107312,0.5829717930782233,0.731121220605067,0.3022736601539018,0.2073467923241135,0
0.5656029493747051,0.8723941328961037,0.9293885887307788,0.6129441696619994,0.2602302649943177,1
0.5959334347902514,0.272325657063617,0.5398344227680896,0.0572878343996868,0.881298542132132,0
0.4354183404714609,0.9097983365886488,0.3887451553336675,0.4668068958936806,0.4454993274593477,1
0.6459633258679234,0.5739447114060586,0.970491017765038,0.9282971625509158,0.5605309192630352,1
0.9464075269888244,0.0941671516379575,0.2640604726926993,0.6829692829279419,0.9437690794011496,0
0.2624229896870028,0.4198698167853993,0.8932449601485312,0.5681014306447126,0.3752570539418655,1
0.7398957251177403,0.1042416471876324,0.2145055915171105,0.5772098982008798,0.2297529225720346,0
0.3655005589366942,0.7517712068729161,0.6400388987018927,0.9598717130270517,0.7588166205806796,1
0.9152202948674768,0.9039407246205186,0.6496648529917434,0.8927660382024467,0.6476577833154387,1
0.0077624590051399,0.4603306257864135,0.9548903312822116,0.1406957130133643,0.1278398806932204,1
0.5005789100386382,0.5562256728290019,0.9859762314042556,0.1472628821632182,0.7915878140252117,1
0.2719545340490596,0.0006886523697082,0.1424731819259046,0.1184781277721782,0.6901555975908567,0
0.2787290453607869,0.7663550256242428,0.8918387390997761,0.2825282583626783,0.8135760698537275,1
0.7383804373704357,0.4236871602341454,0.2966948870281134,0.0857002277452508,0.4470079592843748,0
0.4895521052515506,0.3029920684031025,0.8958642434020816,0.6586016876690598,0.1268899054721499,0
0.8573202521675342,0.6690090651531648,0.1610100487593989,0.9088311662709004,0.4614032680376273,1
0.1277435749132867,0.5867718216198684,0.4291279950522878,0.3577705111656966,0.5338701264194397,0
0.81025363426275,0.4815347956645145,0.0960250787804094,0.6835275579152974,0.6374674547527196,0
0.8223531728797832,0.0289073439963153,0.3322195909428275,0.1455951408053225,0.6326266007888155,0
0.6433258640501646,0.6688076537240929,0.0212065449076622,0.0695835416604004,0.9132469199647048,0
0.5178667694454816,0.194602985950663,0.087278031830264,0.1923274010968448,0.7170532337803486,0
0.4725180043886464,0.0060390528525684,0.459259990399176,0.8633931192932335,0.6944326879586793,1
0.8949277370098394,0.6431355844465015,0.1700901985304136,0.161139733091748,0.1826530659839454,0
0.4206857260660605,0.1404897267328757,0.0979758901034637,0.520746538544571,0.7806538468768308,0
0.9564377363083504,0.4871175323114259,0.1235466369471527,0.5621114050541602,0.7532409401898463,1
0.289941899484894,0.5378686001279547,0.9834345769507749,0.7142030400592037,0.8488446673681127,1
0.2234309775700023,0.9381274034219634,0.2744367320004953,0.5369812577262066,0.2619469685023035,0
0.9695876858740652,0.3371194343099464,0.2754478846838999,0.0374223975972575,0.8156800606227858,1
0.1460231155915191,0.5657224314387166,0.1200232697950154,0.651827344486746,0.2237325381322714,0
0.6740699890619861,0.7834326725192641,0.8622955117845531,0.4264224335992914,0.6667483419449869,1
0.2730136387070447,0.1194777792572969,0.7965559661999229,0.1499928603369784,0.5150457585812765,0
0.430257465257996,0.2838876744893658,0.1989792363117571,0.0327187257071887,0.3398313631572889,0
0.9288745392310508,0.5143233835272002,0.6809616744139931,0.9470156832080876,0.1709726237450908,1
0.3779917486047759,0.4426520469888074,0.212648937771447,0.7856689924457378,0.924569803919518,1
0.530148791693652,0.8574352616733723,0.4279681146887722,0.0994482648257669,0.1884918824354395,1
0.5093437835271045,0.4734781843191583,0.9905246451031792,0.4885348485656511,0.7138990077154582,1
0.3198834795381046,0.4860593684846268,0.9584075140388824,0.3806428092182736,0.6343744292569456,0
0.6593708230021765,0.1998961166343605,0.3199715630152753,0.5805812945642504,0.6250495604076153,0
0.2660984518775335,0.8812196864942818,0.460021871098453,0.8313079877110614,0.4766634501406545,1
0.3795152748274171,0.1891610290380148,0.1513118371406306,0.0355925719390544,0.2353333057441782,0
0.655940015087915,0.5670631063765206,0.8005053834140261,0.8103346413804355,0.1258585938469386,1
0.0221050981841632,0.0158649455955821,0.6157639852666749,0.9663775987808192,0.5367130276183855,0
0.7926846961536065,0.2374583200035736,0.4399655765733536,0.87515559883964,0.6166525084303535,1
0.7144704019926208,0.571995819178781,0.7852356884653254,0.7628863096037463,0.6495426872404194,1
0.6670031632723344,0.064599090614839,0.943113668051446,0.9356331385493316,0.5576547758736953,1
0.8189438227430034,0.1037060795929556,0.0028656444225511,0.3228952435511201,0.2398821026289109,0
0.4053767320371304,0.3572832928711154,0.7598743865355916,0.4752259217715742,0.0035899069279293,0
0.5479072475986434,0.9025959358068608,0.0812186716657791,0.2066780527023258,0.3558957787869293,0
0.7738276277421473,0.4888764151731776,0.835114021694203,0.9219892296457874,0.5318336847687666,1
0.8113253580451779,0.3795602773959475,0.0125938601048776,0.7754847309782047,0.7796422462144179,0
0.8460793607517182,0.453272123470462,0.9183653840199962,0.2074232127497133,0.8376359365659424,1
0.6790550563301407,0.6010933140900513,0.6803775720122126,0.6673900222596856,0.4034529223098437,1
0.2974983224655575,0.7337672136012192,0.6141730052660942,0.0144173377323614,0.8998571854912571,1
0.9481950021313194,0.6103303389210377,0.0269245658845433,0.3370642179869132,0.1954461820120824,0
0.0022064396039276,0.1040813614664546,0.9870059451774824,0.3624244902690978,0.2062156134721848,0
0.2728937113451124,0.5240495491314151,0.702213438915787,0.4773799215178492,0.7236426197394358,1
0.83296257773325,0.3760607480149334,0.8144563855384793,0.6430147956091491,0.6735461885515817,1
0.6406701121438519,0.5290121545805153,0.1286379217132501,0.6169436916712779,0.9866848088148716,0
0.4247694029194245,0.9449453232523404,0.8617997362585075,0.8451578313557466,0.7278721844752226,1
0.0013860943902791,0.465202719291009,0.8941664848266994,0.426020785733472,0.3469868832234906,1
0.291049668270422,0.4667694934040048,0.7097293049605745,0.5064961045741729,0.4533911165117537,0
0.949807117770355,0.2066202786517974,0.462371032377772,0.7603047574558275,0.9510713008851436,1
0.7666287569011484,0.9677063842542618,0.235608606770134,0.3017155085630174,0.1793380850409723,1
0.4874226364268893,0.1454871133142048,0.827427026671304,0.4366278977031785,0.7777199300317876,1
0.3119893197256452,0.2351899834352651,0.422460018278773,0.4679832183299174,0.8512376251563305,0
0.8020784829176699,0.3815110847928235,0.7221783257732213,0.2106043266550721,0.784367635339476,0
0.2855145188054585,0.7192812075405669,0.5205000244838249,0.4046787078310379,0.5016365522688638,1
0.9341572156427156,0.4350426049003584,0.7519314818941246,0.583868141694487,0.2314558321033646,1
0.5790910704477084,0.8569624397245915,0.65248985811874,0.7276884483321628,0.5801324643531797,0
0.2919553740814735,0.1603880688655675,0.4910164019914851,0.1623533106337575,0.7631470444488037,0
0.0817221551300526,0.3910276974826424,0.8619554292267811,0.1037579174149222,0.552948310883296,0
0.4554466914924546,0.6049367670240395,0.994115432593386,0.8584895414705707,0.5954376396473084,1
0.970055692946581,0.5333925568738722,0.6248233145153469,0.4525974837884949,0.153651447234467,1
0.4541341484602612,0.3031219848028809,0.3886869271254334,0.0693319772433451,0.0612181136333713,0
0.0064873723663393,0.1270633283637644,0.5498977974026023,0.4569653407609331,0.5637718674246579,0
0.3286552473564958,0.7394816009426065,0.7305057348502368,0.5888396021013188,0.663864399318763,1
0.0193312487929389,0.1487147550692996,0.8761584311610239,0.7687149473580744,0.700489799239816,0
0.7331604069008187,0.6869250503291109,0.3026016969962902,0.6324061961732553,0.4444498881842547,1
0.7782007322905113,0.9250403942681322,0.2970481681704155,0.962215498006496,0.3316262049348899,1
0.11404983252707,0.2093773637303345,0.8374413810660886,0.4851667073184632,0.8938125543408507,0
0.0769541780772836,0.4877029781025462,0.889980921908781,0.0304770275056294,0.6903376495580604,1
0.9717431856229136,0.9928395120115296,0.5601338618167346,0.2723834557239502,0.8316282594396661,0
0.5391528422308567,0.7617464803122856,0.7928480800258163,0.3738710673140522,0.9554055637883858,1
0.5903598099124993,0.8879878122679654,0.1425283020763951,0.4836792700438136,0.4966698181308401,1
0.4223758284908432,0.0703719372331928,0.3573664628110689,0.0634585824231074,0.5626824761602587,0
0.2225402308562766,0.185982496781863,0.6561832367097545,0.8455878640626041,0.1590505048362492,0
0.4419937931742493,0.1497469870952933,0.3366530505898979,0.8346823368527202,0.1085484430720342,1
0.5781680158168564,0.5944675214046394,0.1386022206065263,0.5254510788644435,0.3505218999539311,0
0.5597827000449548,0.6437369539407756,0.7487432139073298,0.4514047993980157,0.4073237045999471,1
0.2184842745437434,0.9015494563813566,0.1675022237766872,0.1174879284133461,0.5795268650799951,0
0.1540083279023861,0.1376113208349997,0.5441386296397955,0.8808919592408864,0.2318246213727989,0
0.6829753883353046,0.2365097083708128,0.5433863560889072,0.5558129584080018,0.2850127974546337,1
0.38945926608921,0.4451622180158801,0.7468185729156862,0.8133771198101021,0.1366256271331224,0
0.2353425287214228,0.6917439118731078,0.1474284652320162,0.3935912039676429,0.5729902504245222,0
0.8055370225711997,0.3215050094353581,0.047860017265297,0.884976194511095,0.4515312644918753,1
0.1906919194010257,0.7418500024131646,0.6930649883855677,0.6569967407819651,0.9293877848446348,0
0.7142243386895442,0.367602225339246,0.3163572340885487,0.4358003856605521,0.0799898089318822,1
0.6497812866131291,0.3321312787601468,0.8582342401555096,0.2781527923272343,0.5908199926916485,1
0.1714574885201584,0.8743079718454868,0.3426837778035395,0.9099719266984178,0.273682928290729,0
0.2151367059543558,0.6220194697629677,0.9734205848645616,0.4474883793777345,0.5112476955980156,0
0.8329294565820032,0.2006418672233034,0.0183609033245327,0.8696525726869365,0.2306119846018997,0
0.4110673476304881,0.6450377721797079,0.7885058369591899,0.4291171226657694,0.8643953869683306,1
0.4480460276686711,0.1631930747659266,0.2774059159048371,0.9529135812721528,0.5804263511143364,1
0.1288763510532882,0.0161516627017405,0.528205328788516,0.963599273903706,0.2159053201700898,0
0.5643371660686075,0.1435604200919874,0.9349594705932828,0.3444372850122947,0.3312579471385922,0
0.6050686417860323,0.8387831892971458,0.6800716689870725,0.0421836682681151,0.1486347246228615,1
0.5622359996304997,0.9470998845401822,0.595345411949206,0.59662861849332,0.30086506799072,1
0.4710333017373679,0.4096348870576385,0.9328840454811022,0.1263889690443919,0.4183021320803024,0
0.2486742715903778,0.9232423600472252,0.5488542212101352,0.9174243988580786,0.1711338790165867,1
0.2789849951549996,0.6297588065315942,0.8306390496915668,0.3579949582082248,0.965663466535044,0
0.0679793065827654,0.9833279681041378,0.6986511631167505,0.0307686792387771,0.3136579936556718,0
0.1461887431282872,0.0052651875270414,0.5263884995662794,0.0313567204250317,0.2661172822861261,0
0.306298406683775,0.9327329625740078,0.7324188244880183,0.1490627913498056,0.8037002234394957,1
0.2906514137378636,0.1548115190210669,0.7661791068808073,0.892813675519839,0.6202465672114947,0
0.7909497303503753,0.1075458929899242,0.224660700137506,0.959391177704716,0.7081122093175712,0
0.0153173046830813,0.5849008765698254,0.6879659556784112,0.6796771134981312,0.9646588452945996,0
